    0.148143096383399734E+04    0.272686759142187407E+01    0.216735188207572378E+02   -0.767292708156619256E+03
    0.147944480856650353E+04    0.273223990988389343E+01    0.217973069767643182E+02   -0.767283979721601554E+03
    0.147870191293971538E+04    0.273331225915345044E+01    0.201935214759192831E+02   -0.767268380109035661E+03
    0.148031026977414172E+04    0.273883604519674861E+01    0.220935487555119039E+02   -0.767264697650974995E+03
    0.148011862726497930E+04    0.272999954370116704E+01    0.196765731731044013E+02   -0.767255410452223487E+03
    0.148033769233202634E+04    0.272381014110995423E+01    0.199583291583141715E+02   -0.767255089848689067E+03
    0.148070742052997275E+04    0.272657335380604504E+01    0.198076031479222223E+02   -0.767245981008974127E+03
    0.148121314341838615E+04    0.273456137149959666E+01    0.197191437979666375E+02   -0.767237969820917669E+03
    0.147865044059558295E+04    0.273668482648916900E+01    0.214144012282626335E+02   -0.767233230286176649E+03
    0.148099861115353747E+04    0.274606877909215674E+01    0.219240622902649562E+02   -0.767232446233606652E+03
    0.148080657993409795E+04    0.275297411406344583E+01    0.198348387238103783E+02   -0.767231071638048206E+03
    0.148078133897121779E+04    0.272924307757526163E+01    0.218644250048478170E+02   -0.767224905153596183E+03
    0.147885348344937779E+04    0.273513843537176538E+01    0.199868794219120787E+02   -0.767213495626468784E+03
    0.148056966127649321E+04    0.276037613992837372E+01    0.201909572617241224E+02   -0.767198989524643594E+03
    0.148056966127649321E+04    0.276037613992837372E+01    0.201909572617241224E+02   -0.767198989524643594E+03
    0.148204248757899586E+04    0.273052519856704423E+01    0.212381772220943361E+02   -0.767182304640381062E+03
    0.148204248757899586E+04    0.273052519856704423E+01    0.212381772220943361E+02   -0.767182304640381062E+03
    0.148208891325509853E+04    0.273301333147944225E+01    0.204603298146255383E+02   -0.767181670635207411E+03
    0.147935429634193838E+04    0.275836165034082548E+01    0.198284406941023263E+02   -0.767158970749064679E+03
    0.147863869579269908E+04    0.275995018290855532E+01    0.202438984932782944E+02   -0.767154819544593806E+03
    0.147915263914792968E+04    0.275128431384482575E+01    0.196993452397231152E+02   -0.767148890897951105E+03
    0.148139525721082282E+04    0.275398419486740220E+01    0.208065095369863684E+02   -0.767146334230962339E+03
    0.148181979151426162E+04    0.274630236395787497E+01    0.209627803981069292E+02   -0.767139370546444297E+03
    0.148170384502162233E+04    0.274873427762068889E+01    0.208481102350355485E+02   -0.767129981970353697E+03
    0.148044486968231604E+04    0.276335698190183443E+01    0.210012754492454405E+02   -0.767124077900823863E+03
    0.148102862528044830E+04    0.275804714013279240E+01    0.206243646881994636E+02   -0.767121402639525741E+03
    0.148102862528044830E+04    0.275804714013279240E+01    0.206243646881994636E+02   -0.767121402639525741E+03
    0.147940122903053134E+04    0.276679023952350445E+01    0.209696379505375887E+02   -0.767120016410726066E+03
    0.147861734187317120E+04    0.275860352299238976E+01    0.202316337197824652E+02   -0.767109106972990276E+03
    0.148013950688332352E+04    0.276076698791237263E+01    0.215366982592844636E+02   -0.767083489031508748E+03
    0.148013950688332352E+04    0.276076698791237263E+01    0.215366982592844636E+02   -0.767083489031508748E+03
    0.148109875197990550E+04    0.272368162709593964E+01    0.201875977652627512E+02   -0.767039064923770638E+03
