    0.230393089154073095E+04    0.350305186570073479E+01   -0.301779166564169143E+00    0.628486282887624537E+00    0.104994798468528683E+01    0.299961132527082341E+01   -0.406788823877775272E+02    0.266833568515116042E+02   -0.201145689022782244E+04
    0.230522467449379474E+04    0.350864597729614447E+01   -0.300619559266834979E+00    0.629772085012620830E+00    0.104994827593112983E+01    0.299790947683089382E+01   -0.556016476573700658E+01    0.161447996136358967E+02   -0.201145011551170296E+04
    0.230581235871640911E+04    0.349470068828501956E+01   -0.301417454435977672E+00    0.626019381323541513E+00    0.104999163695599473E+01    0.299783945850504807E+01   -0.464680561524420028E+02    0.428880754225797460E+02   -0.201142611401557019E+04
    0.230541653228615996E+04    0.349365485980140900E+01   -0.300287511917806671E+00    0.622026474582326516E+00    0.104984497550614098E+01    0.299903047604920303E+01   -0.226963608507092829E+01   -0.364082053584604779E+02   -0.201141536058747829E+04
    0.230541653228615996E+04    0.349365485980140900E+01   -0.300287511917806671E+00    0.622026474582326516E+00    0.104984497550614098E+01    0.299903047604920303E+01   -0.226963608507092829E+01   -0.364082053584604779E+02   -0.201141536058747829E+04
    0.230554826542820683E+04    0.348264382842415232E+01   -0.301573610370188649E+00    0.625482812100733088E+00    0.104993298530838208E+01    0.299869580672384251E+01    0.385223310184299521E+02   -0.359088454281466625E+02   -0.201139526471634349E+04
    0.230563228341388594E+04    0.348523011217010259E+01   -0.301346618117408538E+00    0.631228587344625502E+00    0.104991676862902272E+01    0.299946874428092336E+01    0.201188619855428215E+02    0.322161018891782476E+02   -0.201132838954790191E+04
    0.230607525222891218E+04    0.343819236755654645E+01   -0.299844644301126229E+00    0.633642993552181011E+00    0.104996964124501435E+01    0.299970681873255529E+01   -0.129837864147363291E+01   -0.216389810817829584E+02   -0.201125095727267330E+04
    0.230518966728621672E+04    0.349320705009535892E+01   -0.300228400778174864E+00    0.629493194086333641E+00    0.104971418872602151E+01    0.299963493318463970E+01    0.100315974698509365E+02   -0.571620937714411070E+01   -0.201124245538479977E+04
    0.230518966728621672E+04    0.349320705009535892E+01   -0.300228400778174864E+00    0.629493194086333641E+00    0.104971418872602151E+01    0.299963493318463970E+01    0.100315974698509365E+02   -0.571620937714411070E+01   -0.201124245538479977E+04
    0.230492745931019090E+04    0.348757879311443464E+01   -0.300915683948987878E+00    0.637938915644500226E+00    0.104996192780362962E+01    0.299975631824364264E+01   -0.882447606591742328E+01    0.495176432241650559E+02   -0.201124107645649360E+04
    0.230492745931019090E+04    0.348757879311443464E+01   -0.300915683948987878E+00    0.637938915644500226E+00    0.104996192780362962E+01    0.299975631824364264E+01   -0.882447606591742328E+01    0.495176432241650559E+02   -0.201124107645649360E+04
    0.230564929954114996E+04    0.350213819647074809E+01   -0.300106450192608787E+00    0.627634501525167865E+00    0.104989065967866968E+01    0.299777017248456712E+01    0.359806605985548629E+02    0.497705385626024679E+02   -0.201122708859066324E+04
    0.230564929954114996E+04    0.350213819647074809E+01   -0.300106450192608787E+00    0.627634501525167865E+00    0.104989065967866968E+01    0.299777017248456712E+01    0.359806605985548629E+02    0.497705385626024679E+02   -0.201122708859066324E+04
    0.230485551978733429E+04    0.352744909452597177E+01   -0.300359212905650375E+00    0.617426988339046634E+00    0.104994397473598955E+01    0.299950183065426135E+01    0.144289793674146409E+02    0.273290843203911322E+02   -0.201119141006066820E+04
    0.230485551978733429E+04    0.352744909452597177E+01   -0.300359212905650375E+00    0.617426988339046634E+00    0.104994397473598955E+01    0.299950183065426135E+01    0.144289793674146409E+02    0.273290843203911322E+02   -0.201119141006066820E+04
    0.230512193264951657E+04    0.345571072533222790E+01   -0.300730263790930485E+00    0.622450459738734030E+00    0.104999262647077218E+01    0.299999636247085899E+01    0.485783583666361238E+02   -0.476182977101011744E+02   -0.201117258719651954E+04
    0.230536243302157391E+04    0.347687551632097680E+01   -0.301079160961504111E+00    0.625089029106645988E+00    0.104984894641112869E+01    0.299948883444849290E+01    0.390418734948407007E+02    0.181491254672939988E+02   -0.201116639380897118E+04
