    0.263494981849900933E+04    0.291671509838593090E+01   -0.303543889092026897E+00    0.462269879474622558E+00    0.103532020300144834E+01    0.298734667933694320E+01   -0.176450287417776153E+02    0.299309416129364365E+02   -0.437146779642696958E+06   -0.555195633965034929E+01    1
    0.188390402793884277E+04    0.340243083238601685E+01    0.480772233009338357E+00    0.358428430557250932E+00    0.101566058635711665E+01    0.285198467969894409E+01   -0.944634079933166504E+01    0.350570559501647949E+02   -0.425351657132659690E+06   -0.557195633965034887E+01    1
    0.213522794246673584E+04    0.476983404159545898E+01    0.449079680442809992E+00    0.698456430435180575E+00    0.102565767765045157E+01    0.295464488863945007E+01   -0.339243352413177490E+02   -0.196319639682769775E+02   -0.417319899656717549E+06   -0.559195633965034755E+01    1
    0.254163231007847844E+04    0.391019051713832555E+01   -0.263550607827984562E+00    0.511902553795363868E+00    0.103566409075085542E+01    0.169980142937872691E+01   -0.342998853424660766E+02    0.445049715540753397E+02   -0.416642346062567027E+06   -0.561195633965034801E+01    1
    0.243281782397325787E+04    0.326113793218314418E+01    0.231316981235169417E+00    0.484561937948075561E+00    0.103088255158941622E+01    0.194487923856383649E+01   -0.758029372447310834E+00    0.335132473710304453E+02   -0.406848906826220569E+06   -0.563195633965034670E+01    1
    0.212250170434570055E+04    0.449359311153610186E+01    0.569297741070178831E+00    0.499707440021196381E+00    0.103460324789780334E+01    0.216600956990182381E+01    0.487166033764574564E+02    0.360512688061035647E+00   -0.406141371625429892E+06   -0.565195633965034716E+01    1
    0.263634283488621531E+04    0.349696188743493597E+01    0.138683089338623056E+00    0.591572466235539718E+00    0.104684607488599091E+01    0.218563100125280707E+01    0.426321065554653842E+02    0.139067321197746878E+02   -0.383400574052956013E+06   -0.567195633965034851E+01    1
    0.192937788963317871E+04    0.515357893705368042E+01    0.570111680030822687E+00    0.586585521697998047E+00    0.103932245254516609E+01    0.299472647905349731E+01    0.342689096927642822E+02   -0.384168326854705811E+02   -0.354105676077940501E+06   -0.569195633965034720E+01    1
    0.211907846927642822E+04    0.478108662366867065E+01    0.463927102088928289E+00    0.368150377273559537E+00    0.101206346035003669E+01    0.227358463406562805E+01    0.497915089130401611E+02   -0.221176385879516602E+02   -0.352499203017602907E+06   -0.571195633965034943E+01    1
    0.219097326255292501E+04    0.522671536148698124E+01   -0.351786767982110060E+00    0.378665554165306451E+00    0.103360911719923676E+01    0.216764297952509422E+01    0.115961413759582328E+02    0.168244373171434205E+02   -0.349064021637268888E+06   -0.573195633965034812E+01    1
    0.239341657274480531E+04    0.508253332261244495E+01    0.152488992910969179E+00    0.639608440274962220E+00    0.103099162507681341E+01    0.252027669363613960E+01   -0.243748292749226891E+01   -0.135859508556281128E+01   -0.333856826143454120E+06   -0.575195633965034769E+01    1
    0.282796047128920327E+04    0.387602716081762910E+01   -0.445202465859910190E+00    0.399352081738124531E+00    0.103504914268006987E+01    0.254497882022359700E+01   -0.623929378978325389E+01   -0.285189237676563536E+02   -0.316056933883771009E+06   -0.577195633965034816E+01    1
    0.273071999662487178E+04    0.485998228268414412E+01   -0.346001006592827731E+00    0.339504642983561034E+00    0.103260450758652089E+01    0.151240076903781451E+01    0.221488968039195555E+02    0.408611941586113687E+02   -0.315975059969256166E+06   -0.579195633965034773E+01    1
    0.221782322602227305E+04    0.508186826511741518E+01   -0.445293944595474056E+00    0.506325403073957236E+00    0.102332619824563475E+01    0.222504965209368732E+01    0.453482567304283464E+02   -0.125255101104685309E+02   -0.312802660679018125E+06   -0.581195633965034908E+01    1
    0.261118286146730907E+04    0.342516188681597411E+01    0.211406652433797304E+00    0.457248851746470342E+00    0.101495576639860752E+01    0.197805257786113042E+01    0.307150641784718914E+02    0.352726278290091528E+02   -0.290231911530275946E+06   -0.583195633965034954E+01    1
    0.286127144766417450E+04    0.344171286898042350E+01   -0.591190245153184746E+00    0.356828429047516660E+00    0.102788282479501092E+01    0.148055588665230231E+01   -0.242060218121764805E+02    0.280935529397515609E+02   -0.289504448579306307E+06   -0.585195633965034823E+01    1
