    0.168593160510063171E+04    0.343262481689453125E+01    0.250364661216735840E+02   -0.328245231762914500E+04   -0.563515351937698039E+01    1
    0.223398957252502441E+04    0.290266001224517822E+01    0.169528841972351074E+02   -0.325562521920501695E+04   -0.564515351937698284E+01    1
    0.240886116311062142E+04    0.471660074935210361E+01    0.742310246424984257E+02   -0.325130406043155472E+04   -0.565515351937698085E+01    1
    0.289888833165168762E+04    0.322089821100234985E+01   -0.670990705490112305E+02   -0.324347865131382059E+04   -0.566515351937697975E+01    1
    0.222076678872108459E+04    0.313845765590667725E+01    0.485720515251159668E+02   -0.323415627880849570E+04   -0.567515351937697954E+01    1
    0.168883515596389771E+04    0.474535495042800903E+01    0.689032435417175293E+02   -0.321836940153493833E+04   -0.568515351937697666E+01    1
    0.143426097631454468E+04    0.267506402730941772E+01   -0.440495252609252930E+02   -0.316698955904015838E+04   -0.569515351937697734E+01    1
    0.271306310296058655E+04    0.470399510860443115E+01   -0.829787850379943848E+02   -0.316042374533558905E+04   -0.570515351937697890E+01    1
    0.242961108088493347E+04    0.277152466773986816E+01   -0.467361211776733398E+02   -0.314607725967209899E+04   -0.571515351937697780E+01    1
    0.286394611597061157E+04    0.408303046226501465E+01   -0.329679608345031738E+02   -0.313880864712826678E+04   -0.572515351937697403E+01    1
    0.227208815217018127E+04    0.363995099067687988E+01    0.654001712799072266E+02   -0.313327719828567569E+04   -0.573515351937697382E+01    1
    0.150374718904495239E+04    0.327450090646743774E+01    0.839000940322875977E+02   -0.312387815194234281E+04   -0.574515351937697805E+01    1
    0.242601637244224548E+04    0.365561795234680176E+01   -0.733816027641296387E+02   -0.309342896886685685E+04   -0.575515351937698227E+01    1
    0.262320698806548990E+04    0.539119940484160054E+01    0.610787989825241482E+02   -0.307353727365306349E+04   -0.576515351937698384E+01    1
    0.237063915729522705E+04    0.274015998840332031E+01   -0.225519895553588867E+02   -0.304200774764387370E+04   -0.577515351937697918E+01    1
    0.258813938498497009E+04    0.250476932525634766E+01    0.174665451049804688E+00   -0.301486185782258599E+04   -0.578515351937698075E+01    1
    0.253808917999267578E+04    0.516856533288955688E+01    0.154764652252197266E+01   -0.300961575736908799E+04   -0.579515351937698409E+01    1
    0.271266316175460815E+04    0.257098734378814697E+01    0.850455284118652344E+02   -0.299697505012448937E+04   -0.580515351937698565E+01    1
    0.245380275141192988E+04    0.442879040086228315E+01   -0.406088778948949809E+02   -0.297463703839698474E+04   -0.581515351937698366E+01    1
    0.281192964834467602E+04    0.522284846201095387E+01    0.117724426057742591E+02   -0.292396445149823103E+04   -0.582515351937698256E+01    1
    0.264163088798522949E+04    0.458737158775329590E+01   -0.782360553741455078E+02   -0.291347131415047534E+04   -0.583515351937698412E+01    1
    0.176348868608474731E+04    0.439558666944503784E+01    0.330658555030822754E+02   -0.289013907463993291E+04   -0.584515351937698391E+01    1
    0.286157078742980957E+04    0.370237278938293457E+01   -0.395865797996520996E+02   -0.286570407852660719E+04   -0.585515351937697837E+01    1
    0.260250021423314229E+04    0.486583216893470372E+01   -0.522211265290628361E+02   -0.284957238069010600E+04   -0.586515351937697371E+01    1
    0.266591877937316895E+04    0.265313518047332764E+01   -0.256520628929138184E+02   -0.284626412039667412E+04   -0.587515351937697705E+01    1
    0.277279610037803650E+04    0.535255110263824463E+01    0.296171307563781738E+02   -0.284558561742069423E+04   -0.588515351937697684E+01    1
    0.278857769210120296E+04    0.498982311978045701E+01   -0.266005931512107452E+01   -0.283621161694891089E+04   -0.589515351937697751E+01    1
    0.234754997491836548E+04    0.283922702074050903E+01    0.871396064758300781E+00   -0.281687964809051573E+04   -0.590515351937697286E+01    1
    0.253452638983726501E+04    0.470202028751373291E+01   -0.415218472480773926E+02   -0.281219723377737864E+04   -0.591515351937697531E+01    1
    0.277840716669008270E+04    0.421069893112385962E+01    0.961123456515589112E+02   -0.279440280204530927E+04   -0.592515351937697687E+01    1
    0.285031974315643311E+04    0.408204448223114014E+01   -0.238808870315551758E+02   -0.277463401820089757E+04   -0.593515351937697400E+01    1
    0.282354546785354614E+04    0.413531118631362915E+01   -0.270223855972290039E+02   -0.277363818578847213E+04   -0.594515351937698000E+01    1
    0.283724226355552673E+04    0.378385132551193237E+01    0.941076636314392090E+02   -0.277029780080371302E+04   -0.595515351937698156E+01    1
    0.273348011795726597E+04    0.337086227018095208E+01   -0.856468211160993036E+02   -0.275769114739156612E+04   -0.596515351937697336E+01    1
    0.277825391723568919E+04    0.280647948131798231E+01   -0.301192713472883611E+02   -0.272735346884679075E+04   -0.597515351937696959E+01    1
    0.280643212464405178E+04    0.374835036317459469E+01   -0.405864529106777496E+02   -0.272724175000328205E+04   -0.598515351937697559E+01    1
    0.258474448565460079E+04    0.360710249655343729E+01   -0.971064109703386293E+02   -0.272023698761657806E+04   -0.599515351937697627E+01    1
    0.277015127167670335E+04    0.433118740047789608E+01    0.918510014465817903E+02   -0.271922013178590623E+04   -0.600515351937697517E+01    1
    0.174853693927156291E+04    0.451484684095268030E+01    0.439742999486907422E+02   -0.268472268665979482E+04   -0.601515351937697851E+01    1
    0.235934765444844470E+04    0.308209550117111641E+01   -0.218552706048774041E+02   -0.265744073307785129E+04   -0.602515351937697829E+01    1
    0.251703618168830872E+04    0.256636089086532593E+01    0.778926491737365723E+02   -0.265411612584689283E+04   -0.603515351937697453E+01    1
    0.280900699266524953E+04    0.471375696060936811E+01    0.360556743049116335E+01   -0.265257946831187155E+04   -0.604515351937697520E+01    1
    0.274199201464653015E+04    0.523951816558837891E+01    0.544570088386535645E+02   -0.263512010479181663E+04   -0.605515351937697410E+01    1
    0.268504340648651123E+04    0.467695844173431396E+01    0.953306913375854492E+02   -0.259113099878150297E+04   -0.606515351937697478E+01    1
    0.275106961216565742E+04    0.463192793169372052E+01    0.777479150409373290E+02   -0.257158667388357526E+04   -0.607515351937697723E+01    1
