    0.192419817353066014E+04    0.398358809827630056E+01   -0.415525968076997376E+00    0.432939157776990213E+00   -0.145294111102602521E+02
    0.187507294265060136E+04    0.313776039846079424E+01   -0.137035777877944243E+00    0.586706663356492686E+00   -0.145279224941892302E+02
    0.194638502476570784E+04    0.444282478368517708E+01   -0.326569800849640546E+00    0.246554110134123955E+00   -0.145268307490174475E+02
    0.193377727791072857E+04    0.433030835522460222E+01   -0.268546911731308180E+00    0.225074189858627455E+00   -0.145196206962399774E+02
    0.187245617371473872E+04    0.347924629266630880E+01   -0.226671472023339649E+00    0.734516347731830610E+00   -0.145017575791305600E+02
    0.193103449166470409E+04    0.368166735245271370E+01   -0.379895099344353560E+00    0.699908856462303830E+00   -0.144819957324735125E+02
    0.193103449166470409E+04    0.368166735245271370E+01   -0.379895099344353560E+00    0.699908856462303830E+00   -0.144819957324735125E+02
    0.187491455880060494E+04    0.305097297359386666E+01   -0.192648289565148678E+00    0.620284398162232353E+00   -0.144799956866154673E+02
    0.187491455880060494E+04    0.305097297359386666E+01   -0.192648289565148678E+00    0.620284398162232353E+00   -0.144799956866154673E+02
    0.195245783568365778E+04    0.454943110860489064E+01   -0.372748588893118238E+00    0.174838911040730516E+00   -0.144598557359223605E+02
    0.195245783568365778E+04    0.454943110860489064E+01   -0.372748588893118238E+00    0.174838911040730516E+00   -0.144598557359223605E+02
    0.194083098850987653E+04    0.420732590499402637E+01   -0.339728054624100440E+00    0.744072394106770063E+00   -0.144597112084652419E+02
    0.190810230889329455E+04    0.374943673445044601E+01   -0.262483110926704510E+00    0.734103923944325665E+00   -0.144333978177957345E+02
    0.196430018137571801E+04    0.415230286743248378E+01   -0.453407644230297335E+00    0.469233537098793785E+00   -0.143836698148416691E+02
    0.196430018137571801E+04    0.415230286743248378E+01   -0.453407644230297335E+00    0.469233537098793785E+00   -0.143836698148416691E+02
    0.193736236970122695E+04    0.425259393687435061E+01   -0.319320333507124188E+00    0.684060199930293211E+00   -0.143730479609024933E+02
    0.193736236970122695E+04    0.425259393687435061E+01   -0.319320333507124188E+00    0.684060199930293211E+00   -0.143730479609024933E+02
    0.193926125638066719E+04    0.472550171205584135E+01   -0.406336318425666421E+00    0.526317578078956405E+00   -0.143504091947307924E+02
    0.197041978112931361E+04    0.362876937565504631E+01   -0.445869814849952417E+00    0.516745069552875136E+00   -0.143467734633502051E+02
    0.192260381573266727E+04    0.408199075080610996E+01   -0.352743945078341059E+00    0.168982156147560930E+00   -0.143462492535911519E+02
    0.188671354897691162E+04    0.319776296694619999E+01   -0.280755667459931968E+00    0.351739108136980616E+00   -0.143449730946146570E+02
    0.188671354897691162E+04    0.319776296694619999E+01   -0.280755667459931968E+00    0.351739108136980616E+00   -0.143449730946146570E+02
    0.191858917272415874E+04    0.382127271220665055E+01   -0.428759087980791653E+00    0.310684690949742270E+00   -0.143441740935442237E+02
