    0.143753929138183594E+04    0.434387719631195068E+01   -0.933051407337188721E-01    0.133994519710540771E+00   -0.119560168168287504E+03   -0.582515351937698256E+01    1
    0.143939666748046875E+04    0.415028703212738037E+01    0.414563447237014771E+00    0.380487102270126387E+00   -0.117658244678755025E+03   -0.583515351937698412E+01    1
    0.147967596054077148E+04    0.426202106475830078E+01    0.848091036081314087E+00    0.133429211378097545E+00   -0.117094136274596437E+03   -0.584515351937698391E+01    1
    0.149246253967285156E+04    0.320678091049194336E+01    0.320090234279632568E+00    0.477806794643402144E+00   -0.107477096946410128E+03   -0.585515351937697837E+01    1
    0.145671987533569336E+04    0.447658872604370117E+01    0.819698065519332886E+00    0.368470805883407637E+00   -0.107284663542091039E+03   -0.586515351937697371E+01    1
    0.145639820098876953E+04    0.332489025592803955E+01    0.393530100584030151E+00    0.565449571609497159E+00   -0.107110634069068240E+03   -0.587515351937697705E+01    1
    0.144968681335449219E+04    0.405749118328094482E+01   -0.451324164867401123E+00    0.762826627492904752E+00   -0.106977918210353721E+03   -0.588515351937697684E+01    1
    0.155799198150634766E+04    0.367762732505798340E+01   -0.310212969779968262E+00    0.799409657716751099E+00   -0.106662845124720647E+03   -0.589515351937697751E+01    1
    0.152894945144653320E+04    0.448942160606384277E+01   -0.263517588376998901E+00    0.415443301200866699E+00   -0.105471260328343519E+03   -0.590515351937697286E+01    1
    0.147015876770019531E+04    0.318308615684509277E+01    0.673488616943359375E+00    0.727897089719772405E+00   -0.103941502092852261E+03   -0.591515351937697531E+01    1
    0.146442756652832031E+04    0.389912283420562744E+01   -0.122383236885070801E-01    0.149070966243743913E+00   -0.103385699534485028E+03   -0.592515351937697687E+01    1
    0.152174901962280273E+04    0.496145427227020264E+01    0.923609077930450439E+00    0.742172533273696922E+00   -0.102458478942191149E+03   -0.593515351937697400E+01    1
    0.151263818740844727E+04    0.372891402244567871E+01   -0.792491137981414795E-01    0.415744626522064231E+00   -0.101570245321821801E+03   -0.594515351937698000E+01    1
    0.159194803237915039E+04    0.473733270168304443E+01   -0.284890860319137573E+00    0.403486460447311401E+00   -0.994523501989408345E+02   -0.595515351937698156E+01    1
    0.154695672988891602E+04    0.355733478069305420E+01   -0.267443716526031494E+00    0.631960690021514893E+00   -0.992107476872000120E+02   -0.596515351937697336E+01    1
    0.147049112319946289E+04    0.368413174152374268E+01    0.685661643743515015E+00    0.571750658750534102E+00   -0.989403205343905086E+02   -0.597515351937696959E+01    1
    0.151159019470214844E+04    0.409831845760345459E+01    0.386798471212387085E+00    0.581976485252380438E+00   -0.975544956995990020E+02   -0.598515351937697559E+01    1
    0.142922353744506836E+04    0.340719068050384521E+01    0.676873117685317993E+00    0.167457067966461204E+00   -0.933477946264280405E+02   -0.599515351937697627E+01    1
    0.154283714294433594E+04    0.395141947269439697E+01   -0.133397728204727173E+00    0.632046431303024292E+00   -0.932355472832521315E+02   -0.600515351937697517E+01    1
    0.151342782974243164E+04    0.499810779094696045E+01    0.298183202743530273E+00    0.195160013437271129E+00   -0.920109113953657953E+02   -0.601515351937697851E+01    1
    0.151680154800415039E+04    0.359513759613037109E+01    0.260924994945526123E-01    0.268524843454361006E+00   -0.886777354119884791E+02   -0.602515351937697829E+01    1
    0.164238986968994141E+04    0.415131986141204834E+01   -0.196311175823211670E+00    0.790106540918350309E+00   -0.877282612241555171E+02   -0.603515351937697453E+01    1
    0.147383308410644531E+04    0.366116130352020264E+01    0.841616183519363403E+00    0.513911134004592984E+00   -0.870227339272081366E+02   -0.604515351937697520E+01    1
    0.153258953094482422E+04    0.453748536109924316E+01   -0.274857968091964722E+00    0.375795155763626099E+00   -0.862010028576482057E+02   -0.605515351937697410E+01    1
    0.159151202088225978E+04    0.413422237066786646E+01   -0.185992066347765050E+00    0.307524303589373937E+00   -0.857213993294351155E+02   -0.606515351937697478E+01    1
    0.156652250909493250E+04    0.433837353120193470E+01   -0.175543623954224959E+00    0.509956231857540354E+00   -0.853331736700475147E+02   -0.607515351937697723E+01    1
    0.153471747075642520E+04    0.366288469612886747E+01    0.186260693279064693E+00    0.360037130101525160E+00   -0.852113232489461581E+02   -0.608515351937697790E+01    1
    0.155236101150512695E+04    0.385429096221923828E+01   -0.223770558834075928E+00    0.496078574657440208E+00   -0.830188512214869263E+02   -0.609515351937697769E+01    1
    0.159485505070864610E+04    0.472537834981866478E+01   -0.468035911811912786E+00    0.422210758649015139E+00   -0.817148147397632556E+02   -0.610515351937697481E+01    1
    0.149094221595519821E+04    0.401493118655022396E+01    0.883055166848701223E+00    0.611966193999883945E+00   -0.809889872656415264E+02   -0.611515351937697282E+01    1
    0.152551231384277344E+04    0.370492589473724365E+01   -0.107165277004241943E-01    0.286922544240951538E+00   -0.800904930337506045E+02   -0.612515351937697528E+01    1
    0.160043115615844727E+04    0.460776984691619873E+01    0.366034328937530518E+00    0.403868103027343772E+00   -0.800238346288304854E+02   -0.613515351937697417E+01    1
    0.163859090805053711E+04    0.329820144176483154E+01    0.793774157762527466E+00    0.622077494859695435E+00   -0.799888840465205817E+02   -0.614515351937697485E+01    1
